address	name	namespace	reference_count	references
EXTERNAL:00000262	XRCORE.DLL::?w_chunk_open16@NET_Packet@@QAEXAAI@Z	XRCORE.DLL	1	1057c7b4
EXTERNAL:00000263	XRCORE.DLL::?w_chunk_close16@NET_Packet@@QAEXI@Z	XRCORE.DLL	1	1057c7b8
EXTERNAL:00000264	XRCORE.DLL::?r_begin@NET_Packet@@QAEIAAG@Z	XRCORE.DLL	1	1057c7bc
EXTERNAL:00000265	XRCORE.DLL::?r_seek@NET_Packet@@QAEXI@Z	XRCORE.DLL	1	1057c7c0
EXTERNAL:00000266	XRCORE.DLL::?r_tell@NET_Packet@@QAEIXZ	XRCORE.DLL	1	1057c7c4
EXTERNAL:00000267	XRCORE.DLL::?r_eof@NET_Packet@@QAEHXZ	XRCORE.DLL	1	1057c7c8
EXTERNAL:00000268	XRCORE.DLL::?r_elapsed@NET_Packet@@QAEIXZ	XRCORE.DLL	1	1057c7cc
EXTERNAL:00000269	XRCORE.DLL::?r_advance@NET_Packet@@QAEXI@Z	XRCORE.DLL	1	1057c7d0
EXTERNAL:0000026a	XRCORE.DLL::?r_float@NET_Packet@@QAEXAAM@Z	XRCORE.DLL	1	1057c7d4
EXTERNAL:0000026b	XRCORE.DLL::?r_u64@NET_Packet@@QAEXAA_K@Z	XRCORE.DLL	1	1057c7d8
EXTERNAL:0000026c	XRCORE.DLL::?r_s64@NET_Packet@@QAEXAA_J@Z	XRCORE.DLL	1	1057c7dc
EXTERNAL:0000026d	XRCORE.DLL::?r_s32@NET_Packet@@QAEXAAH@Z	XRCORE.DLL	1	1057c7e0
EXTERNAL:0000026e	XRCORE.DLL::?r_u16@NET_Packet@@QAEXAAG@Z	XRCORE.DLL	1	1057c7e4
EXTERNAL:0000026f	XRCORE.DLL::?r_s16@NET_Packet@@QAEXAAF@Z	XRCORE.DLL	1	1057c7e8
EXTERNAL:00000270	XRCORE.DLL::?r_u8@NET_Packet@@QAEXAAE@Z	XRCORE.DLL	1	1057c7ec
EXTERNAL:00000271	XRCORE.DLL::?r_s8@NET_Packet@@QAEXAAC@Z	XRCORE.DLL	1	1057c7f0
EXTERNAL:00000272	XRCORE.DLL::?r_s64@NET_Packet@@QAE_JXZ	XRCORE.DLL	1	1057c7f4
EXTERNAL:00000273	XRCORE.DLL::?r_s32@NET_Packet@@QAEHXZ	XRCORE.DLL	1	1057c7f8
EXTERNAL:00000274	XRCORE.DLL::?r_s16@NET_Packet@@QAEFXZ	XRCORE.DLL	1	1057c7fc
EXTERNAL:00000275	XRCORE.DLL::?r_s8@NET_Packet@@QAECXZ	XRCORE.DLL	1	1057c800
EXTERNAL:00000276	XRCORE.DLL::?r_float_q16@NET_Packet@@QAEXAAMMM@Z	XRCORE.DLL	1	1057c804
EXTERNAL:00000277	XRCORE.DLL::?r_float_q8@NET_Packet@@QAEXAAMMM@Z	XRCORE.DLL	1	1057c808
EXTERNAL:00000278	XRCORE.DLL::?r_angle16@NET_Packet@@QAEXAAM@Z	XRCORE.DLL	1	1057c80c
EXTERNAL:00000279	XRCORE.DLL::?r_angle8@NET_Packet@@QAEXAAM@Z	XRCORE.DLL	1	1057c810
EXTERNAL:0000027a	XRCORE.DLL::?r_dir@NET_Packet@@QAEXAAU?$_vector3@M@@@Z	XRCORE.DLL	1	1057c814
EXTERNAL:0000027b	XRCORE.DLL::?r_sdir@NET_Packet@@QAEXAAU?$_vector3@M@@@Z	XRCORE.DLL	1	1057c818
EXTERNAL:0000027c	XRCORE.DLL::?r_matrix@NET_Packet@@QAEXAAU?$_matrix@M@@@Z	XRCORE.DLL	1	1057c81c
EXTERNAL:0000027d	XRCORE.DLL::?r_clientID@NET_Packet@@QAEXAAVClientID@@@Z	XRCORE.DLL	1	1057c820
EXTERNAL:0000027e	XRCORE.DLL::?r_u64@?$IReaderBase@VIReader@@@@QAE_KXZ	XRCORE.DLL	1	1057c824
EXTERNAL:0000027f	XRCORE.DLL::?r_u32@?$IReaderBase@VIReader@@@@QAEIXZ	XRCORE.DLL	1	1057c828
EXTERNAL:00000280	XRCORE.DLL::?r_u16@?$IReaderBase@VIReader@@@@QAEGXZ	XRCORE.DLL	1	1057c82c
EXTERNAL:00000281	XRCORE.DLL::?r_u8@?$IReaderBase@VIReader@@@@QAEEXZ	XRCORE.DLL	1	1057c830
EXTERNAL:00000282	XRCORE.DLL::?r_s64@?$IReaderBase@VIReader@@@@QAE_JXZ	XRCORE.DLL	1	1057c834
EXTERNAL:00000283	XRCORE.DLL::?r_s32@?$IReaderBase@VIReader@@@@QAEHXZ	XRCORE.DLL	1	1057c838
EXTERNAL:00000284	XRCORE.DLL::?r_s16@?$IReaderBase@VIReader@@@@QAEFXZ	XRCORE.DLL	1	1057c83c
EXTERNAL:00000285	XRCORE.DLL::?r_s8@?$IReaderBase@VIReader@@@@QAECXZ	XRCORE.DLL	1	1057c840
EXTERNAL:00000286	XRCORE.DLL::?r_float@?$IReaderBase@VIReader@@@@QAEMXZ	XRCORE.DLL	1	1057c844
EXTERNAL:00000287	XRCORE.DLL::?r_float_q16@?$IReaderBase@VIReader@@@@QAEMMM@Z	XRCORE.DLL	1	1057c848
EXTERNAL:00000288	XRCORE.DLL::?r_angle16@?$IReaderBase@VIReader@@@@QAEMXZ	XRCORE.DLL	1	1057c84c
EXTERNAL:00000289	XRCORE.DLL::?r_angle8@?$IReaderBase@VIReader@@@@QAEMXZ	XRCORE.DLL	1	1057c850
EXTERNAL:0000028a	XRCORE.DLL::?r_dir@?$IReaderBase@VIReader@@@@QAEXAAU?$_vector3@M@@@Z	XRCORE.DLL	1	1057c854
EXTERNAL:0000028b	XRCORE.DLL::?r_sdir@?$IReaderBase@VIReader@@@@QAEXAAU?$_vector3@M@@@Z	XRCORE.DLL	1	1057c858
EXTERNAL:0000028c	XRCORE.DLL::?elapsed@IReader@@QBEHXZ	XRCORE.DLL	1	1057c85c
EXTERNAL:0000028d	XRCORE.DLL::?tell@IReader@@QBEHXZ	XRCORE.DLL	1	1057c860
EXTERNAL:0000028e	XRCORE.DLL::?seek@IReader@@QAEXH@Z	XRCORE.DLL	1	1057c864
EXTERNAL:0000028f	XRCORE.DLL::?advance@IReader@@QAEXH@Z	XRCORE.DLL	1	1057c868
EXTERNAL:00000290	XRCORE.DLL::?mem_realloc@xrMemory@@QAEPAXPAXI@Z	XRCORE.DLL	1	1057c86c
EXTERNAL:00000291	XRCORE.DLL::?size@string_tupples@detail@core@xray@@QBEIXZ	XRCORE.DLL	1	1057c870
EXTERNAL:00000292	XRCORE.DLL::?concat@string_tupples@detail@core@xray@@QBEXQBD@Z	XRCORE.DLL	1	1057c874
EXTERNAL:00000293	XRCORE.DLL::?check_stack_overflow@detail@core@xray@@YAXI@Z	XRCORE.DLL	1	1057c878
EXTERNAL:00000294	XRCORE.DLL::?r_open@CLocatorAPI@@QAEPAVIReader@@PBD0@Z	XRCORE.DLL	1	1057c87c
EXTERNAL:00000295	XRCORE.DLL::?r_close@CLocatorAPI@@QAEXAAPAVIReader@@@Z	XRCORE.DLL	1	1057c880
EXTERNAL:00000296	XRCORE.DLL::??0doug_lea_allocator@@QAE@PAXIPBD@Z	XRCORE.DLL	1	1057c884
EXTERNAL:00000297	XRCORE.DLL::??1doug_lea_allocator@@QAE@XZ	XRCORE.DLL	1	1057c888
EXTERNAL:00000298	XRCORE.DLL::?malloc_impl@doug_lea_allocator@@QAEPAXI@Z	XRCORE.DLL	1	1057c88c
EXTERNAL:00000299	XRCORE.DLL::?realloc_impl@doug_lea_allocator@@QAEPAXPAXI@Z	XRCORE.DLL	1	1057c890
EXTERNAL:0000029a	XRCORE.DLL::?free_impl@doug_lea_allocator@@QAEXAAPAX@Z	XRCORE.DLL	1	1057c894
EXTERNAL:0000029b	XRCORE.DLL::?get_allocated_size@doug_lea_allocator@@QBEIXZ	XRCORE.DLL	1	1057c898
EXTERNAL:0000029c	XRCORE.DLL::?w_u64@IWriter@@QAEX_K@Z	XRCORE.DLL	1	1057c89c
EXTERNAL:0000029d	XRCORE.DLL::?w_u32@IWriter@@QAEXI@Z	XRCORE.DLL	1	1057c8a0
EXTERNAL:0000029e	XRCORE.DLL::?w_u16@IWriter@@QAEXG@Z	XRCORE.DLL	1	1057c8a4
EXTERNAL:0000029f	XRCORE.DLL::?w_u8@IWriter@@QAEXE@Z	XRCORE.DLL	1	1057c8a8
EXTERNAL:000002a0	XRCORE.DLL::?w_s64@IWriter@@QAEX_J@Z	XRCORE.DLL	1	1057c8ac
EXTERNAL:000002a1	XRCORE.DLL::?w_s32@IWriter@@QAEXH@Z	XRCORE.DLL	1	1057c8b0
EXTERNAL:000002a2	XRCORE.DLL::?w_s16@IWriter@@QAEXF@Z	XRCORE.DLL	1	1057c8b4
EXTERNAL:000002a3	XRCORE.DLL::?w_s8@IWriter@@QAEXC@Z	XRCORE.DLL	1	1057c8b8
EXTERNAL:000002a4	XRCORE.DLL::?w_float@IWriter@@QAEXM@Z	XRCORE.DLL	1	1057c8bc
EXTERNAL:000002a5	XRCORE.DLL::?w_stringZ@IWriter@@QAEXAAVshared_str@@@Z	XRCORE.DLL	1	1057c8c0
EXTERNAL:000002a6	XRCORE.DLL::?w_fvector3@IWriter@@QAEXABU?$_vector3@M@@@Z	XRCORE.DLL	1	1057c8c4
EXTERNAL:000002a7	XRCORE.DLL::?w_float_q16@IWriter@@QAEXMMM@Z	XRCORE.DLL	1	1057c8c8
EXTERNAL:000002a8	XRCORE.DLL::?w_float_q8@IWriter@@QAEXMMM@Z	XRCORE.DLL	1	1057c8cc
EXTERNAL:000002a9	XRCORE.DLL::?w_angle16@IWriter@@QAEXM@Z	XRCORE.DLL	1	1057c8d0
EXTERNAL:000002aa	XRCORE.DLL::?w_angle8@IWriter@@QAEXM@Z	XRCORE.DLL	1	1057c8d4
EXTERNAL:000002ab	XRCORE.DLL::?w_dir@IWriter@@QAEXABU?$_vector3@M@@@Z	XRCORE.DLL	1	1057c8d8
EXTERNAL:000002ac	XRCORE.DLL::?w_sdir@IWriter@@QAEXABU?$_vector3@M@@@Z	XRCORE.DLL	1	1057c8dc
EXTERNAL:000002ad	XRCORE.DLL::?QPC@CPU@@YA_KXZ	XRCORE.DLL	1	1057c8e0
EXTERNAL:000002ae	XRCORE.DLL::?line_exist@CInifile@@QBEHABVshared_str@@0@Z	XRCORE.DLL	1	1057c8e4
EXTERNAL:000002af	XRCORE.DLL::?r_u8@CInifile@@QBEEABVshared_str@@PBD@Z	XRCORE.DLL	1	1057c8e8
EXTERNAL:000002b0	XRCORE.DLL::?r_u16@CInifile@@QBEGABVshared_str@@PBD@Z	XRCORE.DLL	1	1057c8ec
EXTERNAL:000002b1	XRCORE.DLL::?r_s32@CInifile@@QBEHABVshared_str@@PBD@Z	XRCORE.DLL	1	1057c8f0
EXTERNAL:000002b2	XRCORE.DLL::?r_section@CInifile@@QBEAAUSect@1@PBD@Z	XRCORE.DLL	1	1057c8f4
EXTERNAL:000002b3	XRCORE.DLL::?Log@@YAXPBD@Z	XRCORE.DLL	1	1057c8f8
EXTERNAL:000002b4	XRCORE.DLL::?r_u16@CInifile@@QBEGPBD0@Z	XRCORE.DLL	1	1057c8fc
EXTERNAL:000002b5	XRCORE.DLL::?w_seek@NET_Packet@@QAEXIPBXI@Z	XRCORE.DLL	1	1057c900
EXTERNAL:000002b6	XRCORE.DLL::?r_stringZ@NET_Packet@@QAEXPAD@Z	XRCORE.DLL	1	1057c904
EXTERNAL:000002b7	XRCORE.DLL::?r_stringZ@NET_Packet@@QAEXAAV?$basic_string@DU?$char_traits@D@std@@V?$xalloc@D@@@std@@@Z	XRCORE.DLL	1	1057c908
EXTERNAL:000002b8	XRCORE.DLL::?GetElapsed_ticks@CTimer@@QBE_KXZ	XRCORE.DLL	1	1057c90c
EXTERNAL:000002b9	XRCORE.DLL::?g_bEnableStatGather@@3_NA	XRCORE.DLL	1	1057c910
EXTERNAL:000002ba	XRCORE.DLL::?strconcat@@YAPADHPADPBD11@Z	XRCORE.DLL	1	1057c914
EXTERNAL:000002bb	XRCORE.DLL::?r_string@CInifile@@QBEPBDABVshared_str@@PBD@Z	XRCORE.DLL	1	1057c918
EXTERNAL:000002bc	XRCORE.DLL::?exist@CLocatorAPI@@QAEPBUfile@1@AAY0CAI@DPBD11@Z	XRCORE.DLL	1	1057c91c
EXTERNAL:000002bd	XRCORE.DLL::?Fidentity@@3U?$_matrix@M@@A	XRCORE.DLL	1	1057c920
EXTERNAL:000002be	XRCORE.DLL::?strconcat@@YAPADHPADPBD111@Z	XRCORE.DLL	1	1057c924
EXTERNAL:000002bf	XRCORE.DLL::?r_bool@CInifile@@QBEHABVshared_str@@PBD@Z	XRCORE.DLL	1	1057c928
EXTERNAL:000002c0	XRCORE.DLL::?exist@CLocatorAPI@@QAEPBUfile@1@AAY0CAI@DPBD1@Z	XRCORE.DLL	1	1057c92c
EXTERNAL:000002c1	XRCORE.DLL::?w_stringZ@IWriter@@QAEXABVshared_str@@@Z	XRCORE.DLL	1	1057c930
EXTERNAL:000002c2	XRCORE.DLL::?r_fvector3@CInifile@@QBE?AU?$_vector3@M@@ABVshared_str@@PBD@Z	XRCORE.DLL	1	1057c934
EXTERNAL:000002c3	XRCORE.DLL::?crc32@@YAIPBXI@Z	XRCORE.DLL	1	1057c938
EXTERNAL:000002c4	XRCORE.DLL::?dock@smem_container@@QAEPAUsmem_value@@IIPAX@Z	XRCORE.DLL	1	1057c93c
EXTERNAL:000002c5	XRCORE.DLL::?r_u8@CInifile@@QBEEPBD0@Z	XRCORE.DLL	1	1057c940
EXTERNAL:000002c6	XRCORE.DLL::?g_pSharedMemoryContainer@@3PAVsmem_container@@A	XRCORE.DLL	1	1057c944
EXTERNAL:000002c7	XRCORE.DLL::?pvDecompress@@YAXAAU?$_vector3@M@@G@Z	XRCORE.DLL	1	1057c948
EXTERNAL:000002c8	XRCORE.DLL::?r_s16@CInifile@@QBEFPBD0@Z	XRCORE.DLL	1	1057c94c
EXTERNAL:000002c9	XRCORE.DLL::?r_float@CInifile@@QBEMABVshared_str@@PBD@Z	XRCORE.DLL	1	1057c950
EXTERNAL:000002ca	XRCORE.DLL::??0CTimer@@QAE@XZ	XRCORE.DLL	1	1057c954
EXTERNAL:000002cb	XRCORE.DLL::?open_chunk@IWriter@@QAEXI@Z	XRCORE.DLL	1	1057c958
EXTERNAL:000002cc	XRCORE.DLL::?close_chunk@IWriter@@QAEXXZ	XRCORE.DLL	1	1057c95c
EXTERNAL:000002cd	XRCORE.DLL::?find_chunk@IReader@@QAEIIPAH@Z	XRCORE.DLL	1	1057c960
EXTERNAL:000002ce	XRCORE.DLL::?fail@xrDebug@@QAEXPBDABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0H0AA_N@Z	XRCORE.DLL	1	1057c964
EXTERNAL:000002cf	XRCORE.DLL::?close@IReader@@QAEXXZ	XRCORE.DLL	1	1057c968
EXTERNAL:000002d0	XRCORE.DLL::?open_chunk@IReader@@QAEPAV1@I@Z	XRCORE.DLL	1	1057c96c
EXTERNAL:000002d1	XRCORE.DLL::?open_chunk_iterator@IReader@@QAEPAV1@AAIPAV1@@Z	XRCORE.DLL	1	1057c970
EXTERNAL:000002d2	XRCORE.DLL::?SetBugReportFile@xrDebug@@SAXQBD@Z	XRCORE.DLL	1	1057c974
EXTERNAL:000002d3	XRCORE.DLL::?do_exit@xrDebug@@QAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z	XRCORE.DLL	1	1057c978
EXTERNAL:000002d4	XRCORE.DLL::?rtc_compress@@YAIPAXIPBXI@Z	XRCORE.DLL	1	1057c97c
EXTERNAL:000002d5	XRCORE.DLL::?rtc_decompress@@YAIPAXIPBXI@Z	XRCORE.DLL	1	1057c980
EXTERNAL:000002d6	XRCORE.DLL::?rtc_csize@@YAII@Z	XRCORE.DLL	1	1057c984
EXTERNAL:000002d7	XRCORE.DLL::??0CMemoryWriter@@QAE@XZ	XRCORE.DLL	1	1057c988
EXTERNAL:000002d8	XRCORE.DLL::??1CMemoryWriter@@UAE@XZ	XRCORE.DLL	1	1057c98c
EXTERNAL:000002d9	XRCORE.DLL::?w_open@CLocatorAPI@@QAEPAVIWriter@@PBD0@Z	XRCORE.DLL	1	1057c990
EXTERNAL:000002da	XRCORE.DLL::?w_close@CLocatorAPI@@QAEXAAPAVIWriter@@@Z	XRCORE.DLL	1	1057c994
EXTERNAL:000002db	XRCORE.DLL::?GetElapsed_sec@CTimer@@QBEMXZ	XRCORE.DLL	1	1057c998
EXTERNAL:000002dc	XRCORE.DLL::?IsBOOL@CInifile@@SAHPBD@Z	XRCORE.DLL	1	1057c99c
EXTERNAL:000002dd	XRCORE.DLL::?r_section@CInifile@@QBEAAUSect@1@ABVshared_str@@@Z	XRCORE.DLL	1	1057c9a0
EXTERNAL:000002de	XRCORE.DLL::?r_fcolor@CInifile@@QBE?AU?$_color@M@@PBD0@Z	XRCORE.DLL	1	1057c9a4
EXTERNAL:000002df	XRCORE.DLL::?w_string@CInifile@@QAEXPBD000@Z	XRCORE.DLL	1	1057c9a8
EXTERNAL:000002e0	XRCORE.DLL::?_initialize_cpu_thread@@YAXXZ	XRCORE.DLL	1	1057c9ac
EXTERNAL:000002e1	XRCORE.DLL::?w_stringZ@IWriter@@QAEXPBD@Z	XRCORE.DLL	1	1057c9b0
EXTERNAL:000002e2	XRCORE.DLL::?save_as@CInifile@@QBEXAAVIWriter@@_N@Z	XRCORE.DLL	1	1057c9b4
EXTERNAL:000002e3	XRCORE.DLL::?ppmd_compress_mt@@YAIPAXABIPBX1V?$FastDelegate@$$A6AXXZ@fastdelegate@@@Z	XRCORE.DLL	1	1057c9b8
EXTERNAL:000002e4	XRCORE.DLL::?SetCurrentThreadName@Threading@@YAXQBD@Z	XRCORE.DLL	1	1057c9bc
EXTERNAL:000002e5	XRCORE.DLL::?mem_compact@xrMemory@@QAEXXZ	XRCORE.DLL	1	1057c9c0
EXTERNAL:000002e6	XRCORE.DLL::?log_vminfo@@YAXXZ	XRCORE.DLL	1	1057c9c4
EXTERNAL:000002e7	XRCORE.DLL::?mem_usage_impl@@YAIPAXPAI1@Z	XRCORE.DLL	1	1057c9c8
EXTERNAL:000002e8	XRCORE.DLL::?stat_economy@str_container@@QAEIXZ	XRCORE.DLL	1	1057c9cc
EXTERNAL:000002e9	XRCORE.DLL::?stat_economy@smem_container@@QAEIXZ	XRCORE.DLL	1	1057c9d0
EXTERNAL:000002ea	XRCORE.DLL::?w_printf@IWriter@@QAAXPBDZZ	XRCORE.DLL	1	1057c9d4
EXTERNAL:000002eb	XRCORE.DLL::?FlushLog@@YAXXZ	XRCORE.DLL	1	1057c9d8
EXTERNAL:000002ec	XRCORE.DLL::??1FS_File@@QAE@XZ	XRCORE.DLL	1	1057c9dc
EXTERNAL:000002ed	XRCORE.DLL::?file_list@CLocatorAPI@@QAEHAAV?$set@UFS_File@@U?$less@UFS_File@@@std@@V?$xalloc@UFS_File@@@@@std@@PBDI1@Z	XRCORE.DLL	1	1057c9e0
EXTERNAL:000002ee	XRCORE.DLL::?time_factor@CTimer@@QAEXABM@Z	XRCORE.DLL	1	1057c9e4
EXTERNAL:000002ef	XRCORE.DLL::?LogFile@@3V?$vector@V?$basic_string@DU?$char_traits@D@std@@V?$xalloc@D@@@std@@V?$xalloc@V?$basic_string@DU?$char_traits@D@std@@V?$xalloc@D@@@std@@@@@std@@A	XRCORE.DLL	1	1057c9e8
EXTERNAL:000002f0	XRCORE.DLL::?g_full_memory_stats_callback@@3P6AXXZA	XRCORE.DLL	1	1057c9ec
EXTERNAL:000002f1	XRCORE.DLL::?Enter@xrCriticalSection@@QAEXXZ	XRCORE.DLL	1	1057c9f0
EXTERNAL:000002f2	XRCORE.DLL::?Leave@xrCriticalSection@@QAEXXZ	XRCORE.DLL	1	1057c9f4
EXTERNAL:000002f3	XRCORE.DLL::?WriteUserKey_ToRegistry@@YAXPAD@Z	XRCORE.DLL	1	1057c9f8
EXTERNAL:000002f4	XRCORE.DLL::?r_fvector2@CInifile@@QBE?AU?$_vector2@M@@PBD0@Z	XRCORE.DLL	1	1057c9fc
EXTERNAL:000002f5	XRCORE.DLL::?r@CStreamReader@@QAEXPAXI@Z	XRCORE.DLL	1	1057ca00
EXTERNAL:000002f6	XRCORE.DLL::?r_stringZ@CStreamReader@@QAEXAAVshared_str@@@Z	XRCORE.DLL	1	1057ca04
EXTERNAL:000002f7	XRCORE.DLL::?rs_open@CLocatorAPI@@QAEPAVCStreamReader@@PBD0@Z	XRCORE.DLL	1	1057ca08
EXTERNAL:000002f8	XRCORE.DLL::?r_close@CLocatorAPI@@QAEXAAPAVCStreamReader@@@Z	XRCORE.DLL	1	1057ca0c
EXTERNAL:000002f9	XRCORE.DLL::?r_u32@CInifile@@QBEIABVshared_str@@PBD@Z	XRCORE.DLL	1	1057ca10
EXTERNAL:000002fa	XRCORE.DLL::??1CLocatorAPI@@QAE@XZ	XRCORE.DLL	1	1057ca14
EXTERNAL:000002fb	XRCORE.DLL::?r_open@CLocatorAPI@@QAEPAVIReader@@PBD@Z	XRCORE.DLL	1	1057ca18
EXTERNAL:000002fc	XRCORE.DLL::?exist@CLocatorAPI@@QAEPBUfile@1@PBD0@Z	XRCORE.DLL	1	1057ca1c
EXTERNAL:000002fd	XRCORE.DLL::?dir_delete@CLocatorAPI@@QAEHPBD0H@Z	XRCORE.DLL	1	1057ca20
EXTERNAL:000002fe	XRCORE.DLL::?file_delete@CLocatorAPI@@QAEXPBD0@Z	XRCORE.DLL	1	1057ca24
EXTERNAL:000002ff	XRCORE.DLL::?file_delete@CLocatorAPI@@QAEXPBD@Z	XRCORE.DLL	1	1057ca28
EXTERNAL:00000300	XRCORE.DLL::?file_copy@CLocatorAPI@@QAEXPBD0@Z	XRCORE.DLL	1	1057ca2c
EXTERNAL:00000301	XRCORE.DLL::?file_rename@CLocatorAPI@@QAEXPBD0_N@Z	XRCORE.DLL	1	1057ca30
EXTERNAL:00000302	XRCORE.DLL::?file_length@CLocatorAPI@@QAEHPBD@Z	XRCORE.DLL	1	1057ca34
EXTERNAL:00000303	XRCORE.DLL::?get_file_age@CLocatorAPI@@QAEIPBD@Z	XRCORE.DLL	1	1057ca38
EXTERNAL:00000304	XRCORE.DLL::?file_list_open@CLocatorAPI@@QAEPAV?$vector@PADV?$xalloc@PAD@@@std@@PBD0I@Z	XRCORE.DLL	1	1057ca3c
EXTERNAL:00000305	XRCORE.DLL::?file_list_open@CLocatorAPI@@QAEPAV?$vector@PADV?$xalloc@PAD@@@std@@PBDI@Z	XRCORE.DLL	1	1057ca40
EXTERNAL:00000306	XRCORE.DLL::?file_list_close@CLocatorAPI@@QAEXAAPAV?$vector@PADV?$xalloc@PAD@@@std@@@Z	XRCORE.DLL	1	1057ca44
EXTERNAL:00000307	XRCORE.DLL::?path_exist@CLocatorAPI@@QAE_NPBD@Z	XRCORE.DLL	1	1057ca48
EXTERNAL:00000308	XRCORE.DLL::?append_path@CLocatorAPI@@QAEPAVFS_Path@@PBD00H@Z	XRCORE.DLL	1	1057ca4c
EXTERNAL:00000309	XRCORE.DLL::?rescan_pathes@CLocatorAPI@@QAEXXZ	XRCORE.DLL	1	1057ca50
EXTERNAL:0000030a	XRCORE.DLL::?r_string@IReader@@QAEXPADI@Z	XRCORE.DLL	1	1057ca54
EXTERNAL:0000030b	XRCORE.DLL::?_Trim@@YAPADPAD@Z	XRCORE.DLL	1	1057ca58
EXTERNAL:0000030c	XRCORE.DLL::?error@xrDebug@@QAEXJPBD0H0AA_N@Z	XRCORE.DLL	1	1057ca5c
EXTERNAL:0000030d	XRCORE.DLL::?Log@@YAXPBD0@Z	XRCORE.DLL	1	1057ca60
EXTERNAL:0000030e	XRCORE.DLL::??0xrCriticalSection@@QAE@XZ	XRCORE.DLL	1	1057ca64
EXTERNAL:0000030f	XRCORE.DLL::??1xrCriticalSection@@QAE@XZ	XRCORE.DLL	1	1057ca68
EXTERNAL:00000310	XRCORE.DLL::?GetUserKey_FromRegistry@@YAXPAD@Z	XRCORE.DLL	1	1057ca6c
EXTERNAL:00000311	XRCORE.DLL::?w_u8@CInifile@@QAEXPBD0E0@Z	XRCORE.DLL	1	1057ca70
EXTERNAL:00000312	XRCORE.DLL::?w_u16@CInifile@@QAEXPBD0G0@Z	XRCORE.DLL	1	1057ca74
EXTERNAL:00000313	XRCORE.DLL::?w_u32@CInifile@@QAEXPBD0I0@Z	XRCORE.DLL	1	1057ca78
EXTERNAL:00000314	XRCORE.DLL::?w_fvector3@CInifile@@QAEXPBD0ABU?$_vector3@M@@0@Z	XRCORE.DLL	1	1057ca7c
EXTERNAL:00000315	XRCORE.DLL::?w_bool@CInifile@@QAEXPBD0H0@Z	XRCORE.DLL	1	1057ca80
EXTERNAL:00000316	XRCORE.DLL::?_Trim@@YAAAV?$basic_string@DU?$char_traits@D@std@@V?$xalloc@D@@@std@@AAV12@@Z	XRCORE.DLL	1	1057ca84
EXTERNAL:00000317	XRCORE.DLL::?_GetItem@@YAPBDPBDHAAV?$basic_string@DU?$char_traits@D@std@@V?$xalloc@D@@@std@@D0_N@Z	XRCORE.DLL	1	1057ca88
EXTERNAL:00000318	XRCORE.DLL::?section_exist@CInifile@@QBEHABVshared_str@@@Z	XRCORE.DLL	1	1057ca8c
EXTERNAL:00000319	XRCORE.DLL::?ppmd_decompress@@YAIPAXABIPBX1@Z	XRCORE.DLL	1	1057ca90
EXTERNAL:0000031a	XRCORE.DLL::?ppmd_decompress_mt@@YAIPAXABIPBX1V?$FastDelegate@$$A6AXXZ@fastdelegate@@@Z	XRCORE.DLL	1	1057ca94
EXTERNAL:0000031b	XRCORE.DLL::?r_fvector4@CInifile@@QBE?AU?$_vector4@M@@PBD0@Z	XRCORE.DLL	1	1057ca98
EXTERNAL:0000031c	XRCORE.DLL::?w_s32@CInifile@@QAEXPBD0H0@Z	XRCORE.DLL	1	1057ca9c
EXTERNAL:0000031d	XRCORE.DLL::?write_start@NET_Packet@@QAEXXZ	XRCORE.DLL	1	1057caa0
EXTERNAL:0000031e	XRCORE.DLL::??0IReader@@QAE@ABV0@@Z	XRCORE.DLL	1	1057caa4
EXTERNAL:0000031f	XRCORE.DLL::?GetTicks@CPU@@YAIXZ	XRCORE.DLL	1	1057caa8
EXTERNAL:00000320	XRCORE.DLL::?r_s8@CInifile@@QBECPBD0@Z	XRCORE.DLL	1	1057caac
EXTERNAL:00000321	XRCORE.DLL::?timestamp@@YAPADAAY0EA@D@Z	XRCORE.DLL	1	1057cab0
EXTERNAL:00000322	XRCORE.DLL::?r_stringZ_s@NET_Packet@@QAEXPADI@Z	XRCORE.DLL	1	1057cab4
EXTERNAL:00000323	XRCORE.DLL::?Log@@YAXPBDM@Z	XRCORE.DLL	1	1057cab8
EXTERNAL:00000324	XRCORE.DLL::?r_ivector2@CInifile@@QBE?AU?$_vector2@H@@ABVshared_str@@PBD@Z	XRCORE.DLL	1	1057cabc
EXTERNAL:00000325	XRCORE.DLL::?r_stringZ@IReader@@QAEXPADI@Z	XRCORE.DLL	1	1057cac0
EXTERNAL:00000326	XRCORE.DLL::?auth_generate@CLocatorAPI@@QAEXAAV?$vector@Vshared_str@@V?$xalloc@Vshared_str@@@@@std@@0@Z	XRCORE.DLL	1	1057cac4
EXTERNAL:00000327	XRCORE.DLL::?auth_get@CLocatorAPI@@QAE_KXZ	XRCORE.DLL	1	1057cac8
EXTERNAL:00000328	XRCORE.DLL::?read_start@NET_Packet@@QAEXXZ	XRCORE.DLL	1	1057cacc
EXTERNAL:00000329	XRCORE.DLL::?lzo_decompress_dict@@YAHPBEKPAEPAKPAX0K@Z	XRCORE.DLL	1	1057cad0
